path,true_label,pred_crop,pred_condition,confidence,vision_correct,vision_ms,vision_int8_cpu_ms,slm_ms,slm_gen_ms,total_ms,total_deploy_ms,answer
/kaggle/working/agriedge_bench/datasets_sorted/validation/004035.jpg,tea__red_spot,tea,red_spot,0.9999053478240967,True,24.584531784057617,175.51803588867188,1495.0449466705322,792.3,1519.6294784545898,967.8180358886718,"To assist with the identification, you can use a thesaurus or a botany online resource. [end of text]"
/kaggle/working/agriedge_bench/datasets_sorted/validation/002927.jpg,orange__citrus_mealybugs,orange,citrus_mealybugs,0.999862790107727,True,24.570703506469727,169.69609260559082,1442.040205001831,733.26,1466.6109085083008,902.9560926055908,Consult a pest control professional for proper identification and management of citrus mealybugs. [end of text]
/kaggle/working/agriedge_bench/datasets_sorted/validation/000674.jpg,rice__leaf_scald,rice,bacterial_leaf_blight,0.8087721467018127,False,24.578332901000977,183.02178382873535,1435.5919361114502,752.42,1460.1702690124512,935.4417838287353,Consult a local extension service or a botanist for advice on managing bacterial leaf blight. [end of text]
/kaggle/working/agriedge_bench/datasets_sorted/validation/002656.jpg,papaya__curl,papaya,curl,0.9987701773643494,True,24.516820907592773,162.58788108825684,1609.0476512908936,923.0699999999999,1633.5644721984863,1085.6578810882568,"You should not apply heat to the papaya plant, but instead, wait for the plant to recover from its burn. [end of text]"
/kaggle/working/agriedge_bench/datasets_sorted/validation/000944.jpg,black_gram__healthy,black_gram,healthy,0.9535723924636841,True,24.564027786254883,178.07745933532715,1273.45609664917,588.1500000000001,1298.0201244354248,766.2274593353272,Take a break from the problem and try to relax. [end of text]
/kaggle/working/agriedge_bench/datasets_sorted/validation/003984.jpg,tea__helopeltis,tea,helopeltis,0.9996545314788818,True,24.56498146057129,159.96479988098145,1184.128761291504,518.1,1208.6937427520752,678.0647998809815,Take a break and rest your eyes. [end of text]
/kaggle/working/agriedge_bench/datasets_sorted/validation/002746.jpg,papaya__ringspot,papaya,ringspot,0.9666146039962769,True,24.543046951293945,160.98356246948242,1816.5054321289062,1061.7,1841.0484790802002,1222.6835624694825,"To control the papaya ringspot virus, you should practice good garden hygiene, use resistant varieties, and rotate your crops as much as possible. [end of text]"
/kaggle/working/agriedge_bench/datasets_sorted/validation/001559.jpg,chilli__healthy,chilli,healthy,0.9917329549789429,True,24.500370025634766,163.27905654907227,1517.7335739135742,846.73,1542.233943939209,1010.0090565490723,You should take a break from eating hot peppers and wait for your body to adjust to the heat. [end of text]
/kaggle/working/agriedge_bench/datasets_sorted/validation/001990.jpg,cucumber__bacterial_wilt,cucumber,bacterial_wilt,0.9985357522964478,True,24.569034576416016,288.8529300689697,1598.2766151428223,919.56,1622.8456497192383,1208.4129300689697,You should consult with a local nursery or extension service for information and guidance on managing bacterial wilt in cucumbers. [end of text]
/kaggle/working/agriedge_bench/datasets_sorted/validation/000132.jpg,rice__bacterial_panicle_blight,rice,bacterial_panicle_blight,0.9981858134269714,True,24.54829216003418,216.66932106018066,1912.1580123901367,1205.26,1936.706304550171,1421.9293210601807,"To treat bacterial_panicle_blight, you should remove affected leaves, prune affected plants, and provide optimal growing conditions with sufficient light and water. [end of text]"
